,url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),Result_v1,hyphens_ratio,total_tag
136,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.834962501,0.0,0.0,12.0,0.0,0.0,118.0,1.0,1.0,1.0,34.0,1,0.0,167.0
137,32.0,1.0,10.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.265311532,0.0,0.0,2.0,0.0,0.0,70.0,1.0,1.0,1.0,13.0,-1,0.03125,88.0
138,30.0,0.0,10.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.060574475,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.0,62.0
139,28.0,0.0,0.0,28.0,28.0,3.0,0.0,0.0,0.0,0.0,4.050013374,0.0,0.0,13.0,0.0,0.0,2087.0,1.0,1.0,1.0,1315.0,1,0.0,3418.0
140,27.0,0.0,6.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.07967865,0.0,0.0,2.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,-1,0.0,16.0
141,37.0,0.0,0.0,37.0,37.0,2.0,0.0,0.0,0.0,0.0,4.296865596,0.0,0.0,27.0,0.0,0.0,69.0,1.0,1.0,1.0,101.0,1,0.0,200.0
142,11.0,0.0,0.0,11.0,11.0,3.0,0.0,0.0,0.0,1.0,3.46132014,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0.0,4.0
143,85.0,2.0,65.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,5.03190381,0.0,1.0,104.0,0.0,0.0,224.0,3.0,3.0,2.0,60.0,-1,0.023529411764705882,397.0
144,85.0,2.0,43.0,42.0,42.0,4.0,0.0,0.0,0.0,0.0,4.552030588,0.0,0.0,8.0,0.0,0.0,10.0,1.0,1.0,1.0,6.0,-1,0.023529411764705882,27.0
145,14.0,1.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.653756708,0.0,0.0,23.0,0.0,0.0,27.0,1.0,1.0,1.0,31.0,1,0.07142857142857142,84.0
146,43.0,0.0,27.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.25533775,0.0,0.0,11.0,0.0,0.0,66.0,1.0,1.0,1.0,87.0,1,0.0,167.0
147,54.0,0.0,32.0,22.0,22.0,3.0,1.0,0.0,0.0,0.0,4.467409061,0.0,0.0,42.0,0.0,0.0,64.0,1.0,1.0,2.0,4.0,1,0.0,114.0
148,94.0,4.0,34.0,48.0,48.0,3.0,0.0,11.0,0.0,0.0,4.535479112,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,-1,0.0425531914893617,19.0
149,25.0,0.0,13.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,3.843139062,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,5.0,-1,0.0,32.0
150,38.0,2.0,1.0,37.0,37.0,2.0,0.0,0.0,0.0,0.0,4.358085318,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.05263157894736842,62.0
151,72.0,0.0,55.0,17.0,17.0,3.0,1.0,0.0,0.0,0.0,4.666776792,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1,0.0,8.0
152,99.0,0.0,83.0,16.0,16.0,4.0,3.0,0.0,0.0,0.0,4.530750206,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
153,27.0,0.0,15.0,12.0,12.0,3.0,0.0,0.0,0.0,1.0,4.029399063,0.0,0.0,16.0,0.0,0.0,100.0,1.0,1.0,0.0,65.0,-1,0.0,183.0
154,1143.0,0.0,1127.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.507205551,0.0,12.0,35.0,0.0,0.0,228.0,1.0,1.0,1.0,75.0,1,0.0,353.0
155,22.0,0.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.073329702,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,4.0
156,73.0,0.0,64.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,3.805649224,0.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,15.0,1,0.0,26.0
157,37.0,0.0,10.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.112063152,0.0,0.0,2.0,0.0,0.0,27.0,1.0,1.0,1.0,15.0,-1,0.0,47.0
158,31.0,0.0,0.0,31.0,31.0,3.0,0.0,0.0,0.0,0.0,4.155565013,0.0,0.0,13.0,0.0,0.0,2087.0,1.0,1.0,1.0,1315.0,1,0.0,3418.0
159,15.0,0.0,11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,3.501397825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.0,2.0
160,32.0,0.0,15.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.07507052,0.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,19.0
161,230.0,0.0,58.0,14.0,14.0,2.0,1.0,157.0,3.0,0.0,4.666907347,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,-1,0.0,7.0
162,13.0,0.0,0.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.68418372,0.0,0.0,18.0,0.0,0.0,219.0,1.0,1.0,1.0,344.0,1,0.0,584.0
163,28.0,0.0,1.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,3.829741775,0.0,0.0,7.0,0.0,0.0,39.0,1.0,1.0,1.0,65.0,-1,0.0,114.0
164,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.421962958,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,-1,0.0,24.0
165,72.0,0.0,48.0,24.0,24.0,4.0,1.0,0.0,0.0,0.0,4.575888426,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
166,22.0,1.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.185230133,0.0,0.0,108.0,0.0,0.0,452.0,1.0,1.0,7.0,101.0,1,0.045454545454545456,670.0
167,187.0,3.0,23.0,68.0,68.0,9.0,1.0,62.0,2.0,0.0,5.007853351,0.0,0.0,9.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,-1,0.016042780748663103,23.0
168,26.0,0.0,13.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,4.01790009,0.0,1.0,21.0,0.0,0.0,62.0,1.0,1.0,1.0,123.0,1,0.0,210.0
169,86.0,1.0,66.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,4.629062882,0.0,0.0,3.0,0.0,0.0,18.0,1.0,1.0,1.0,21.0,1,0.011627906976744186,45.0
170,35.0,0.0,18.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.261747341,0.0,0.0,17.0,0.0,0.0,33.0,1.0,1.0,2.0,29.0,1,0.0,83.0
171,76.0,2.0,49.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.78129636,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1,0.02631578947368421,5.0
172,25.0,2.0,0.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.054229297,0.0,6.0,13.0,0.0,0.0,121.0,1.0,1.0,0.0,375.0,1,0.08,517.0
173,257.0,0.0,244.0,13.0,13.0,3.0,11.0,0.0,0.0,0.0,4.365185609,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1,0.0,8.0
174,64.0,0.0,53.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.408215563,0.0,0.0,9.0,0.0,0.0,43.0,1.0,1.0,0.0,48.0,1,0.0,102.0
175,69.0,0.0,40.0,29.0,29.0,2.0,0.0,0.0,0.0,0.0,4.519236542,0.0,0.0,14.0,0.0,0.0,125.0,1.0,1.0,1.0,110.0,1,0.0,252.0
176,171.0,0.0,157.0,14.0,14.0,3.0,12.0,0.0,0.0,0.0,4.718668754,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1,0.0,8.0
177,31.0,2.0,6.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,4.201231789,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,0.06451612903225806,6.0
178,22.0,1.0,1.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.047299098,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,92.0,-1,0.045454545454545456,138.0
179,38.0,1.0,17.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.294663586,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.02631578947368421,62.0
180,28.0,0.0,17.0,11.0,11.0,3.0,0.0,0.0,0.0,1.0,4.24015686,0.0,0.0,10.0,0.0,0.0,43.0,1.0,1.0,1.0,22.0,-1,0.0,78.0
181,59.0,0.0,37.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.731588015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.0,3.0
182,25.0,0.0,9.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,3.988608501,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,-1,0.0,17.0
183,23.0,2.0,1.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.123231429,0.0,0.0,2.0,0.0,0.0,148.0,1.0,1.0,2.0,39.0,-1,0.08695652173913043,193.0
184,30.0,1.0,10.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,4.108869289,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.03333333333333333,64.0
185,36.0,2.0,10.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.239763592,0.0,0.0,2.0,0.0,0.0,70.0,1.0,1.0,1.0,13.0,-1,0.05555555555555555,88.0
186,34.0,1.0,1.0,33.0,33.0,4.0,0.0,0.0,0.0,0.0,4.185866638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,-1,0.029411764705882353,6.0
187,89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.927934767,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,-1,0.011235955056179775,118.0
188,21.0,0.0,7.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.741962789,0.0,0.0,19.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1,0.0,23.0
189,45.0,1.0,17.0,28.0,28.0,3.0,0.0,0.0,0.0,0.0,4.307951002,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.022222222222222223,62.0
190,20.0,0.0,1.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.012188404,0.0,1.0,10.0,0.0,0.0,39.0,1.0,1.0,1.0,12.0,-1,0.0,65.0
191,50.0,0.0,35.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.569046154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,3.0
192,49.0,0.0,33.0,16.0,16.0,3.0,1.0,0.0,0.0,0.0,4.221413066,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,6.0
193,27.0,0.0,12.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.160704753,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,1,0.0,14.0
194,40.0,0.0,25.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,4.410451883,0.0,0.0,7.0,0.0,0.0,37.0,1.0,1.0,1.0,7.0,-1,0.0,54.0
195,518.0,0.0,507.0,11.0,11.0,9.0,3.0,0.0,0.0,0.0,3.55362957,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,3.0
196,37.0,0.0,1.0,36.0,36.0,3.0,0.0,0.0,0.0,0.0,4.100921675,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.0,3.0
197,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.251629167,0.0,0.0,8.0,0.0,0.0,103.0,1.0,1.0,0.0,77.0,1,0.0,190.0
198,40.0,0.0,23.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.228308012,0.0,0.0,22.0,0.0,0.0,156.0,1.0,1.0,2.0,65.0,1,0.0,247.0
199,50.0,0.0,38.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.174199884,0.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,2.0,-1,0.0,14.0
200,42.0,0.0,24.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.066781856,0.0,1.0,4.0,0.0,0.0,28.0,1.0,1.0,1.0,5.0,-1,0.0,41.0
201,36.0,0.0,25.0,11.0,11.0,4.0,0.0,0.0,0.0,1.0,3.996405605,0.0,1.0,24.0,0.0,0.0,74.0,1.0,1.0,0.0,111.0,-1,0.0,212.0
202,136.0,0.0,122.0,14.0,14.0,4.0,4.0,0.0,0.0,0.0,4.639350857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,2.0
203,47.0,0.0,26.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.083023151,0.0,0.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,3.0,-1,0.0,16.0
204,36.0,0.0,13.0,23.0,23.0,3.0,0.0,0.0,0.0,0.0,4.28627522,0.0,0.0,2.0,0.0,0.0,21.0,1.0,1.0,2.0,1.0,-1,0.0,28.0
205,35.0,0.0,22.0,13.0,13.0,2.0,1.0,0.0,0.0,0.0,4.157214971,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1,0.0,6.0
206,17.0,0.0,4.0,13.0,13.0,5.0,0.0,0.0,0.0,0.0,3.403107168,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,0.0,5.0
207,39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.232603739,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,1,0.0,82.0
208,53.0,0.0,33.0,20.0,20.0,3.0,1.0,0.0,0.0,0.0,4.472905595,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,6.0
209,36.0,1.0,10.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.293881334,0.0,0.0,2.0,0.0,0.0,70.0,1.0,1.0,1.0,13.0,-1,0.027777777777777776,88.0
210,49.0,0.0,34.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.628085279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,3.0
211,19.0,0.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,3.736006946,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1,0.0,5.0
212,151.0,0.0,144.0,7.0,7.0,3.0,2.0,0.0,0.0,0.0,4.930441972,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1,0.0,8.0
213,194.0,0.0,48.0,21.0,21.0,3.0,1.0,124.0,1.0,0.0,5.815521588,0.0,0.0,13.0,0.0,0.0,76.0,1.0,1.0,2.0,186.0,-1,0.0,279.0
214,19.0,0.0,6.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,3.719294526,0.0,0.0,9.0,0.0,0.0,12.0,1.0,1.0,1.0,5.0,-1,0.0,29.0
215,54.0,0.0,28.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.407201322,0.0,0.0,2.0,0.0,0.0,54.0,1.0,1.0,5.0,0.0,-1,0.0,63.0
216,40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.376204214,0.0,0.0,17.0,0.0,0.0,33.0,1.0,1.0,2.0,29.0,1,0.0,83.0
217,72.0,0.0,55.0,17.0,17.0,6.0,0.0,0.0,0.0,0.0,4.644810495,0.0,0.0,18.0,0.0,0.0,20.0,1.0,1.0,0.0,21.0,1,0.0,61.0
218,32.0,1.0,1.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,4.143624654,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.03125,64.0
219,27.0,0.0,10.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.93287436,0.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,19.0
220,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.559079571,0.0,0.0,7.0,0.0,0.0,214.0,1.0,1.0,0.0,216.0,1,0.0,439.0
221,12.0,0.0,1.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.68418372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,-1,0.0,7.0
222,89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.929244111,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,-1,0.011235955056179775,118.0
223,21.0,1.0,0.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.280226254,0.0,1.0,6.0,0.0,0.0,168.0,1.0,1.0,2.0,352.0,1,0.047619047619047616,531.0
224,35.0,0.0,1.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.140585394,0.0,0.0,27.0,0.0,0.0,66.0,1.0,1.0,1.0,7.0,-1,0.0,103.0
225,16.0,0.0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,3.96900163,0.0,0.0,28.0,0.0,0.0,86.0,2.0,2.0,1.0,16.0,-1,0.0,135.0
226,81.0,0.0,19.0,13.0,13.0,1.0,0.0,48.0,2.0,0.0,5.19579117,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,1.0,8.0,-1,0.0,37.0
227,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.918295834,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,1,0.0,754.0
228,230.0,0.0,58.0,14.0,14.0,2.0,1.0,157.0,3.0,0.0,4.766926037,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,-1,0.0,7.0
229,24.0,0.0,7.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.889049536,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,390.0,1,0.0,432.0
230,32.0,0.0,19.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.814015604,0.0,1.0,42.0,0.0,0.0,14.0,2.0,2.0,2.0,0.0,1,0.0,63.0
231,35.0,0.0,23.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.653756708,0.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,1,0.0,12.0
232,207.0,0.0,51.0,23.0,23.0,6.0,3.0,132.0,2.0,0.0,5.41471888,0.0,0.0,2.0,0.0,1.0,23.0,1.0,1.0,1.0,9.0,-1,0.0,38.0
233,27.0,0.0,12.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.300153017,0.0,0.0,23.0,0.0,0.0,63.0,1.0,1.0,1.0,9.0,-1,0.0,98.0
234,31.0,1.0,10.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.284900937,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,92.0,-1,0.03225806451612903,138.0
235,23.0,0.0,12.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,3.714409345,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,1,0.0,14.0
236,48.0,0.0,32.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.408163578,0.0,0.0,13.0,0.0,0.0,25.0,1.0,1.0,0.0,31.0,1,0.0,71.0
237,51.0,0.0,39.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,4.095687902,0.0,2.0,14.0,0.0,0.0,52.0,1.0,1.0,3.0,34.0,1,0.0,107.0
238,41.0,0.0,21.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.121653522,0.0,0.0,17.0,1.0,1.0,60.0,1.0,1.0,0.0,144.0,1,0.0,225.0
239,14.0,0.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.630412661,0.0,1.0,53.0,0.0,0.0,222.0,1.0,1.0,0.0,101.0,1,0.0,379.0
240,23.0,0.0,6.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.872905595,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,395.0,1,0.0,437.0
241,76.0,0.0,48.0,28.0,28.0,4.0,0.0,0.0,0.0,0.0,4.630064079,0.0,0.0,13.0,0.0,0.0,114.0,1.0,1.0,0.0,1.0,-1,0.0,130.0
242,19.0,0.0,0.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.056020968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,2.0
243,45.0,3.0,1.0,44.0,44.0,2.0,0.0,0.0,0.0,0.0,4.320658834,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.06666666666666667,3.0
244,39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.406516782,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,1,0.0,82.0
245,33.0,1.0,10.0,23.0,23.0,3.0,0.0,0.0,0.0,0.0,4.064392248,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,-1,0.030303030303030304,56.0
246,41.0,2.0,1.0,40.0,40.0,2.0,0.0,0.0,0.0,0.0,4.175335864,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,-1,0.04878048780487805,56.0
247,27.0,0.0,15.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,3.978864088,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,-1,0.0,12.0
248,23.0,0.0,6.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.872905595,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,386.0,1,0.0,428.0
249,45.0,1.0,15.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,4.166205361,0.0,1.0,31.0,0.0,0.0,35.0,1.0,1.0,1.0,57.0,1,0.022222222222222223,127.0
250,14.0,0.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.011365042,0.0,0.0,11.0,0.0,0.0,90.0,1.0,1.0,0.0,147.0,1,0.0,250.0
251,70.0,0.0,38.0,32.0,32.0,4.0,0.0,0.0,0.0,0.0,4.610051028,0.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,-1,0.0,15.0
252,23.0,1.0,1.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,3.989898095,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.043478260869565216,64.0
253,38.0,0.0,24.0,14.0,14.0,3.0,1.0,0.0,0.0,0.0,4.116868586,0.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,13.0,1,0.0,25.0
254,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.13366069,0.0,0.0,22.0,0.0,0.0,49.0,1.0,1.0,1.0,73.0,1,0.0,147.0
255,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.347691161,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,-1,0.0,24.0
256,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.97366069,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,1,0.0,754.0
257,47.0,0.0,1.0,46.0,46.0,6.0,0.0,0.0,0.0,0.0,4.078896882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,-1,0.0,7.0
258,33.0,0.0,10.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.070847431,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.0,62.0
259,33.0,2.0,11.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.155498041,0.0,3.0,36.0,0.0,0.0,162.0,1.0,1.0,4.0,213.0,-1,0.06060606060606061,420.0
260,62.0,0.0,49.0,13.0,13.0,3.0,1.0,0.0,0.0,0.0,4.645364403,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
261,36.0,1.0,11.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.21411372,0.0,3.0,36.0,0.0,0.0,162.0,1.0,1.0,4.0,213.0,-1,0.027777777777777776,420.0
262,37.0,0.0,10.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.191830766,0.0,0.0,2.0,0.0,0.0,27.0,1.0,1.0,1.0,15.0,-1,0.0,47.0
263,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.653996739,0.0,1.0,16.0,0.0,0.0,79.0,1.0,1.0,1.0,161.0,1,0.0,260.0
264,103.0,0.0,2.0,101.0,101.0,9.0,0.0,0.0,0.0,0.0,4.664404146,0.0,0.0,1.0,0.0,0.0,32.0,1.0,1.0,2.0,9.0,-1,0.0,46.0
265,51.0,0.0,36.0,15.0,15.0,3.0,1.0,0.0,0.0,0.0,4.502750669,0.0,1.0,2.0,0.0,0.0,68.0,2.0,2.0,0.0,27.0,1,0.0,102.0
266,38.0,1.0,10.0,28.0,28.0,3.0,0.0,0.0,0.0,0.0,4.267595923,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.02631578947368421,62.0
267,23.0,1.0,1.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.098068512,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,-1,0.043478260869565216,56.0
268,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.834962501,0.0,0.0,9.0,0.0,0.0,26.0,1.0,1.0,0.0,24.0,1,0.0,61.0
269,12.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,3.546439345,0.0,1.0,9.0,0.0,0.0,163.0,1.0,1.0,2.0,164.0,1,0.0,341.0
270,47.0,3.0,1.0,46.0,46.0,2.0,0.0,0.0,0.0,0.0,4.046761003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.06382978723404255,3.0
271,65.0,0.0,41.0,24.0,24.0,4.0,0.0,0.0,0.0,0.0,4.453944602,0.0,1.0,46.0,0.0,0.0,158.0,1.0,1.0,3.0,618.0,1,0.0,828.0
272,29.0,0.0,17.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,3.905764585,0.0,0.0,6.0,0.0,0.0,37.0,1.0,1.0,1.0,8.0,-1,0.0,54.0
273,25.0,0.0,9.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,4.051108501,0.0,0.0,13.0,0.0,0.0,22.0,1.0,1.0,1.0,50.0,1,0.0,88.0
